"uid","pair_d2","annotation_status","section","Q_bangla","A_bangla","Q_en","A_en","strict_direct_exp","broad_direct_exp","hearsay","A1_no_opinion","A2_no_opinion_lack_exposure","A3_humans_are_equal","A4_extended_help","A7_grateful_to_god","A8_express_gratitude","A9_prejudice","A10_suspicion","A11_bitter_contempt","A12_lack_of_interest","A13_empathy_sympathy","A14_aid","A15_compliments","A16_religious_fraternity","B1_no_benefits","B2_specific_pos_event","B3_financial_help","B4_more_jobs","B5_reduced_rent","B6_provided_shelter","B7_provided_food","C1_no_problems","C2_fear_concern","C4_increased_prices","C5_security_concern","C6_reduced_land","C7_reduced_wages","C8_reduced_jobs","C9_perceive_lack_morals","C10_movement_restrictions","C11_need_pay_rent","C13_reduced_resources","C14_enviro_harm","C15_increased_supervis","C16_quarrel_dispute","C17_overcrowded","D1_no_actions","D2_vague_action","D3_social_harmony","D4_allocate_resources","D5_leave_evacuate","D6_govt_knows_better","D7_does_not_know","D8_remain_disciplined","D9_stronger_boundary","D10_econ_integrat","D11_sources_of_info","D12_more_interact","D13_increased_mobility","shuffle_var"
"H748004013",16839,"annotated","B","যাদের উপকার হয়েছে, কী ধরনের উপকার হয়েছে বুঝেছেন?","কী ধরণের উপকার হয়েছে বলতে আমাদের আশপাশেও আছে এবং আমাদের সমুদ্র এলাকায় পাহাড়ের পূর্বে উখিয়ার ঠ্যাংখালিতে যারা আছে তাদের। নিতান্তই অভাবী কিছু মানুষ দোকানপাট করে, ব্যবসা-বানিজ্য করে, বার্মিজ ক্যাম্পে বিভিন্ন কন্ট্রাকি কাজ-কারবার করে কোটিপতি হয়েছে। এমন অনেক মানুষ টাকাওয়ালা হয়ে গেছে। আমাদের কাছে এসবের মাধ্যমও নাই এবং আমরা এর নাগালও পাই নি।","Those who have benefited, what kind of benefit have you understood?","What kind of benefits have come to those around us and to those who are in Ukhiya Thangkhali east of the mountains in our sea area. Some poor people have become millionaires by shoplifting, trading, doing various contract work in Burmese camps. Many such people have become rich. We don't have the means and we don't have access to it.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"H748004013",16840,"annotated","C","এমন কোন ঘটনা বলতে পারবেন কি যদ্দরুণ মনে হয়েছে যে, রোহিঙ্গারা এসে আপনাদের অসুবিধা হয়েছে?","রোহিঙ্গারা আমাদের মত মুসলমান। অসহায় হয়ে আমাদের দেশে আশ্রই নিয়েছে। তাদেরও ঘর-বাড়ি করতে হবে, সন্তান-সন্ততি পালন করতে হবে। তবে তারা এসে আমাদের পাহাড়, বনজ সম্পদ, গাছপালা ক্ষেত-খামারের প্রভূত ক্ষতি করেছে। তারা সবকিছু কেটে উজাড় করে ফেলেছে।","Can you tell me any incident where you feel that the Rohingyas have come and caused you difficulties?","Rohingyas are Muslims like us. Helpless and took refuge in our country. They also have to do house-house and take care of children. However, they came and caused great damage to our mountains, forest resources, plantations and farms. They have cut and destroyed everything.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"H748004013",16841,"annotated","C","রোহিঙ্গারা এসে আর কী কী ক্ষতি হয়েছে বলতে চান কি?","থাক আর অসুবিধার কথা না বলি। বললে অনেক বলেছি।","Do you want to say what kind of damage the Rohingyas have come?","Stop talking about difficulties. I said a lot.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"H748004013",16842,"annotated","D","ঠিক আছে আপনি যা বলবেন সেটাই মেনে. নেবো। কী করলে রোহিঙ্গা ও বাঙালীদের সম্পর্ক আরও ভালো করা যায় বলে আপনি মনে করেন?","রোহিঙ্গাদেরকে যাতে মগরা আর নির্যাতন না করে এমন চুক্তিপত্র-কাগজপত্র করে তাদেরকে তাদের দেশে পাঠিয়ে দিলে তাদেরও ভালো হবে এবং আমাদের জন্যও ভালো হবে।","Well, obey what you say. will take What do you think can improve the relationship between Rohingyas and Bengalis?","It would be good for the Rohingyas and it would also be good for us if we send them back to their countries with agreements and documents so that the crocodiles will not torture them again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15
"H009012002",8764,"annotated","A","বাংলাদেশে আগত রোহিঙ্গা সম্পর্কে আপনার মতামত কী? তাদের সম্পর্কে কী জানেন?","আমার ভালো লাগে না।","What is your opinion about Rohingya coming to Bangladesh? What do you know about them?","i don't like",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"H009012002",8765,"annotated","A","কেন ভালো লাগে না?","উখিয়াতে আমরা ৬ কানি পর্যন্ত পাহাড় কিনেছিলাম। কেনার সময় দলিলপত্রের মাধ্যমে নিয়ে ছিলাম। তবে ওগুলো রেজিস্টার করা জায়গা না। রোহিঙ্গারা আসাতে আমাদের জায়গাগুলো নিয়ে নিয়েছে। সরকার আমাদেরকে এক টাকাও দেয়নি। যার কাছ থেকে জমি নিয়েছিলাম তাকে সরকার টাকা দিয়েছে।","Why not like it?","At Ukhia we bought hills up to 6 kani. At the time of purchase, I took it through documents. But they are not registered places. Rohingyas have taken our places in Asa. The government has not given us a single rupee. The government gave money to the person from whom I took the land.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"H009012002",8766,"annotated","A","এই কারণে তাদের ভালো লাগে না, তাই তো?","তারা এসে আমাদের রিজিকে ভাগ বসালো। আগে চাল কিনতে হতো ৩০-৩৫ টাকা দিয়ে। তারা আসাতে চালের দাম বেড়ে গেছে। অন্যান্য জিনিসপত্রের দাম বেড়ে গেছে।","This is why they don't like it, right?","They came and shared our ration. Earlier you had to buy rice for 30-35 rupees. The price of rice has gone up since they arrived. Prices of other goods have increased.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"H009012002",8767,"annotated","B","রোহিঙ্গারা আসাতে আমাদের কোনো ধরনের উপকার হয়েছে কি?","তাদের কারণে আমাদের কোনো ধরনের উপকার হয়নি।","Rohingya come to us have any benefit?","They did not benefit us in any way.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"H009012002",8768,"annotated","C","রোহিঙ্গারা আসাতে আমাদের কোনো ধরনের ক্ষতি হয়েছে এমন কোনো ঘটনা আছে কি?","সরকারি চাকরিজীবি একজন পুলিশ তারা হত্যা করে ফেলেছে। ওখানকার স্থানীয় মানুষ হত্যা করেছে। বাংলাদেশের নাগরিক হয়ে যদি তাদের হাতে প্রাণ দিতে হয়, তাহলে তো তা খুব খারাপ বিষয়।","Are there any cases where the Rohingyas have suffered any kind of damage?","They have killed a policeman who is a government employee. Local people killed there. If they have to die in their hands as citizens of Bangladesh, then it is a very bad thing.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"H009012002",8769,"annotated","D","কী ব্যবস্থা নিলে তাদের এবং আমাদের মধ্যকার সম্পর্কটা আরও ভালো হবে?","তা তো সরকার ভালো জানে। এব্যাপারে আমি তো কোনো আশা করতে পারি না।","What measures will improve the relationship between them and us?","The government knows it well. I can't hope for that.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17
"H009012002",8770,"annotated","D","আপনি একজন দেশের নাগরিক। সরকার কোনো কাজে সিদ্ধান্ত নিলে সেখানে দেশের নাগরিকের মতামত দেওয়ার অধিকার আছে। কী ব্যবস্থা করলে তাদের এবং আমাদের মধ্যকার সম্পর্ক আরও ভালো হবে? এ ব্যাপারে আপনার মতামত কী?","তাদেরকে যদি কোনো একটা কাজ করতে দিলে কিংবা চাকরি দিলে তাহলে ভালো হবে।","You are a citizen of a country. Citizens of the country have the right to give their opinion when the government takes a decision. What measures will improve the relationship between them and us? What is your opinion on this?","It would be better if you let them do some work or give them a job.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
"H009012002",8771,"annotated","D","আর কী কী করলে ভালো হবে?","আর কী বলবো!","And what would be better?","What else can I say!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"H118003010",4263,"annotated","A","আচ্ছা,তাহলে আপু,এবার একটু বাংলাদেশে যারা রোহিঙ্গা আছে,ওদের সম্পর্কে কথা বলি?আচ্ছা আপু,রোহিঙ্গাদের সম্পর্কে কিছু বলেন তো?","রোহিঙ্গাদের সম্পর্কে কি বলতাম?","Well, then, sister, let's talk a little about the Rohingyas in Bangladesh? Well, sister, tell us something about the Rohingyas?","What would I say about the Rohingya?",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"H118003010",4264,"annotated","A","আপনি যতটুকু জানেন একটু বলেন আপু? রোহিঙ্গারাও মানুষ, ওদের সম্পর্কে কিছু একটা বলেন? রোহিঙ্গাদের নাম ধরলে আপনার যেটা মনে আসে সেটা বলেন?","রোহিঙ্গাদের কথা কি বলব আপু। রোহিঙ্গারা এখানে এসে ক্যাম্পে বসবাস করতেছে ,খাচ্ছে, নিচ্ছে, সরকার টাকা দিচ্ছে, ওদের হিসাব আমরা কেমনে দিব।","Tell me as much as you know, sister? Rohingyas are also people, say something about them? Say the name of the Rohingya that comes to your mind?","What can I say about the Rohingyas, sister? The Rohingyas are coming here and living in the camp, eating, taking, the government is giving money, how will we account for them.",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"H118003010",4265,"annotated","B","আচ্ছা তো আপা এমন একটা ঘটনা বলতে পারবেন যখন আপনার মনে হয়েছে যে, রোহিঙ্গারা আসাতে আপনাদের উপকার হয়েছে?","আমাদের কি উপকার! রোহিঙ্গা আসাতে আমদের উপকার হয় নি। রোহিঙ্গারা আমাদের কি উপকার করতেছে? ওরা আসাতে সব জিনিস পত্রের দাম বেড়ে গেছে, অনেক মানুষে চাকরি পেয়েছে যারা চাকরি করে তাদের উপকার হয়েছে।","Well, can you tell me an incident when you felt that the arrival of the Rohingyas benefited you?","What a benefit to us! Coming of Rohingyas has not benefited us. Are the Rohingya benefiting us? Since they came, the prices of all things have gone up, many people have got jobs and those who are employed have benefited.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
